ubioID|dcterms_identifier|dwc_kingdom|dwc_class|dwc_order|dwc_family|dwc_genus|dwc_specificEpithet|dwc_infraspecificEpithet|dwc_taxonRank|dwc_scientificNameAuthorship|dwc_vernacularName|dcterms_modified
453433|25337|Plantae|Magnoliopsida|Rosales|Rosaceae|Spiraea|prunifolia||species|Siebold & Zucc.|bridalwreath spirea|2015-09-21T18:09:43-05:00
467894|43444|Plantae|Liliopsida|Orchidales|Orchidaceae|Spiranthes|cernua||species|(L.) Rich.|nodding lady's tresses|2015-09-21T18:09:43-05:00
467898|43451|Plantae|Liliopsida|Orchidales|Orchidaceae|Spiranthes|ovalis||species|Lindl.|October lady's tresses|2015-09-21T18:09:43-05:00
467899|43453|Plantae|Liliopsida|Orchidales|Orchidaceae|Spiranthes|vernalis||species|Engelm. & A. Gray|spring lady's tresses|2015-09-21T18:09:43-05:00
466819|42126|Plantae|Liliopsida|Cyperales|Poaceae|Sporobolus|vaginiflorus||species|(Torr. ex A. Gray) Alph. Wood|poverty dropseed|2015-09-21T18:09:43-05:00
459219|32332|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Stachys|clingmanii||species|Small|Clingman's hedgenettle|2015-09-21T18:09:43-05:00
476145|505355|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Stapelia|gigantea||species|N.E. Br.|Zulu giant|2015-09-21T18:09:43-05:00
456143|28646|Plantae|Magnoliopsida|Sapindales|Staphyleaceae|Staphylea|trifolia||species|L.|American bladdernut|2015-09-21T18:09:43-05:00
449058|20169|Plantae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Stellaria|media||species|(L.) Vill.|common chickweed|2015-09-21T18:09:43-05:00
449077|20193|Plantae|Magnoliopsida|Caryophyllales|Caryophyllaceae|Stellaria|pubera||species|Michx.|star chickweed|2015-09-21T18:09:43-05:00
467555|43041|Plantae|Liliopsida|Liliales|Liliaceae|Stenanthium|gramineum||species|(Ker Gawl.) Morong|eastern featherbells|2015-09-21T18:09:43-05:00
476154|505365|Plantae|Magnoliopsida|Caryophyllales|Cactaceae|Stenocereus|thurberi||species|(Engelm.) Buxbaum|organpipe cactus|2015-09-21T18:09:43-05:00
467558|43044|Plantae|Liliopsida|Liliales|Liliaceae|Streptopus|amplexifolius||species|(L.) DC.|claspleaf twistedstalk|2015-09-21T18:09:43-05:00
484908|531401|Plantae|Liliopsida|Liliales|Liliaceae|Streptopus|lanceolatus|roseus|variety|(Aiton) Reveal|twistedstalk|2015-09-21T18:09:43-05:00
448082|18994|Plantae|Magnoliopsida|Papaverales|Papaveraceae|Stylophorum|diphyllum||species|(Michx.) Nutt.|celandine poppy|2015-09-21T18:09:43-05:00
454770|26973|Plantae|Magnoliopsida|Fabales|Fabaceae|Stylosanthes|biflora||species|(L.) Britton, Sterns & Poggenb.|sidebeak pencilflower|2015-09-21T18:09:43-05:00
461615|35337|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Symphoricarpos|orbiculatus||species|Moench|coralberry|2015-09-21T18:09:43-05:00
479084|522199|Plantae|Magnoliopsida|Asterales|Asteraceae|Symphyotrichum|drummondii||species|(Lindl.) G.L. Nesom|Drummond's aster|2015-09-21T18:09:43-05:00
479107|522226|Plantae|Magnoliopsida|Asterales|Asteraceae|Symphyotrichum|novae-angliae||species|(L.) G.L. Nesom|New England aster|2015-09-21T18:09:43-05:00
479113|522232|Plantae|Magnoliopsida|Asterales|Asteraceae|Symphyotrichum|patens||species|(Aiton) G.L. Nesom|late purple aster|2015-09-21T18:09:43-05:00
486309|566339|Plantae|Magnoliopsida|Asterales|Asteraceae|Symphyotrichum|patens|patens|variety|(Aiton) G.L. Nesom|late purple aster|2015-09-21T18:09:43-05:00
479115|522234|Plantae|Magnoliopsida|Asterales|Asteraceae|Symphyotrichum|pilosum||species|(Willd.) G.L. Nesom|hairy white oldfield aster|2015-09-21T18:09:43-05:00
464550|39211|Plantae|Liliopsida|Eriocaulales|Eriocaulaceae|Syngonanthus|flavidulus||species|(Michx.) Ruhl.|yellow hatpins|2015-09-21T18:09:43-05:00
462158|36213|Plantae|Magnoliopsida|Asterales|Asteraceae|Taraxacum|officinale||species|F.H. Wigg.|common dandelion|2015-09-21T18:09:43-05:00
447278|18041|Plantae|Pinopsida|Pinales|Cupressaceae|Taxodium|distichum||species|(L.) Rich.|bald cypress|2015-09-21T18:09:43-05:00
113547|194882|Plantae|Pinopsida|Taxales|Taxaceae|Taxus|||genus||yew|2015-09-21T18:09:43-05:00
470175|194884|Plantae|Pinopsida|Taxales|Taxaceae|Taxus|brevifolia||species|Nutt.|Pacific yew|2015-09-21T18:09:43-05:00
459234|32352|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Teucrium|canadense||species|L.|Canada germander|2015-09-21T18:09:43-05:00
447801|18663|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Thalictrum|clavatum||species|DC.|mountain meadow-rue|2015-09-21T18:09:43-05:00
447798|18660|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Thalictrum|revolutum||species|DC.|waxyleaf meadow-rue|2015-09-21T18:09:43-05:00
447816|18683|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Thalictrum|thalictroides||species|(L.) Eames & B. Boivin|rue anemone|2015-09-21T18:09:43-05:00
457180|29888|Plantae|Magnoliopsida|Apiales|Apiaceae|Thaspium|barbinode||species|(Michx.) Nutt.|hairyjoint meadowparsnip|2015-09-21T18:09:43-05:00
484177|530638|Plantae|Magnoliopsida|Apiales|Apiaceae|Thaspium|trifoliatum|trifoliatum|variety|(L.) A. Gray|purple meadowparsnip|2015-09-21T18:09:43-05:00
484195|530656|Plantae|Filicopsida|Polypodiales|Thelypteridaceae|Thelypteris|palustris|pubescens|variety|Schott|eastern marsh fern|2015-09-21T18:09:43-05:00
476277|505490|Plantae|Pinopsida|Pinales|Cupressaceae|Thuja|occidentalis||species|L.|arborvitae|2015-09-21T18:09:43-05:00
447281|18044|Plantae|Pinopsida|Pinales|Cupressaceae|Thuja|plicata||species|Donn ex D. Don|western redcedar|2015-09-21T18:09:43-05:00
452759|24530|Plantae|Magnoliopsida|Rosales|Saxifragaceae|Tiarella|cordifolia||species|L.|heartleaf foamflower|2015-09-21T18:09:43-05:00
452760|24531|Plantae|Magnoliopsida|Rosales|Saxifragaceae|Tiarella|trifoliata||species|L.|threeleaf foamflower|2015-09-21T18:09:43-05:00
450249|21536|Plantae|Magnoliopsida|Malvales|Tiliaceae|Tilia|americana||species|L.|American basswood|2015-09-21T18:09:43-05:00
484230|530692|Plantae|Magnoliopsida|Malvales|Tiliaceae|Tilia|americana|heterophylla|variety|L.|American basswood|2015-09-21T18:09:43-05:00
467005|42371|Plantae|Liliopsida|Bromeliales|Bromeliaceae|Tillandsia|usneoides||species|(L.) L.|Spanish moss|2015-09-21T18:09:43-05:00
468099|43703|Plantae|Liliopsida|Orchidales|Orchidaceae|Tipularia|discolor||species|(Pursh) Nutt.|crippled cranefly|2015-09-21T18:09:43-05:00
457186|29894|Plantae|Magnoliopsida|Apiales|Apiaceae|Torilis|arvensis||species|(Huds.) Link|spreading hedgeparsley|2015-09-21T18:09:43-05:00
456289|28821|Plantae|Magnoliopsida|Sapindales|Anacardiaceae|Toxicodendron|radicans||species|(L.) Kuntze|eastern poison ivy|2015-09-21T18:09:43-05:00
464512|39169|Plantae|Liliopsida|Commelinales|Commelinaceae|Tradescantia|ohiensis||species|Raf.|bluejacket|2015-09-21T18:09:43-05:00
464519|39176|Plantae|Liliopsida|Commelinales|Commelinaceae|Tradescantia|subaspera||species|Ker Gawl.|zigzag spiderwort|2015-09-21T18:09:43-05:00
464521|39178|Plantae|Liliopsida|Commelinales|Commelinaceae|Tradescantia|virginiana||species|L.|Virginia spiderwort|2015-09-21T18:09:43-05:00
455966|28428|Plantae|Magnoliopsida|Euphorbiales|Euphorbiaceae|Tragia|cordata||species|Michx.|heartleaf noseburn|2015-09-21T18:09:43-05:00
464011|38564|Plantae|Magnoliopsida|Asterales|Asteraceae|Tragopogon|dubius||species|Scop.|yellow salsify|2015-09-21T18:09:43-05:00
459244|32364|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Trichostema|dichotomum||species|L.|forked bluecurls|2015-09-21T18:09:43-05:00
459245|32365|Plantae|Magnoliopsida|Lamiales|Lamiaceae|Trichostema|lanatum||species|Benth.|woolly bluecurls|2015-09-21T18:09:43-05:00
454228|26231|Plantae|Magnoliopsida|Fabales|Fabaceae|Trifolium|campestre||species|Schreb.|field clover|2015-09-21T18:09:43-05:00
454204|26205|Plantae|Magnoliopsida|Fabales|Fabaceae|Trifolium|dubium||species|Sibth.|suckling clover|2015-09-21T18:09:43-05:00
454258|26261|Plantae|Magnoliopsida|Fabales|Fabaceae|Trifolium|hybridum||species|L.|alsike clover|2015-09-21T18:09:43-05:00
454305|26313|Plantae|Magnoliopsida|Fabales|Fabaceae|Trifolium|pratense||species|L.|red clover|2015-09-21T18:09:43-05:00
454205|26206|Plantae|Magnoliopsida|Fabales|Fabaceae|Trifolium|repens||species|L.|white clover|2015-09-21T18:09:43-05:00
467568|43056|Plantae|Liliopsida|Liliales|Liliaceae|Trillium|cuneatum||species|Raf.|little sweet Betsy|2015-09-21T18:09:43-05:00
467583|43071|Plantae|Liliopsida|Liliales|Liliaceae|Trillium|flexipes||species|Raf.|nodding wakerobin|2015-09-21T18:09:43-05:00
467571|43059|Plantae|Liliopsida|Liliales|Liliaceae|Trillium|recurvatum||species|Beck|bloody butcher|2015-09-21T18:09:43-05:00
467600|43088|Plantae|Liliopsida|Liliales|Liliaceae|Trillium|sessile||species|L.|toadshade|2015-09-21T18:09:43-05:00
467602|43090|Plantae|Liliopsida|Liliales|Liliaceae|Trillium|stamineum||species|Harbison|Blue Ridge wakerobin|2015-09-21T18:09:43-05:00
461045|34615|Plantae|Magnoliopsida|Campanulales|Campanulaceae|Triodanis|perfoliata||species|(L.) Nieuwl.|clasping Venus' looking-glass|2015-09-21T18:09:43-05:00
461620|35344|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Triosteum|angustifolium||species|L.|yellowfruit horse-gentian|2015-09-21T18:09:43-05:00
461621|35345|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Triosteum|perfoliatum||species|L.|feverwort|2015-09-21T18:09:43-05:00
466885|42237|Plantae|Liliopsida|Cyperales|Poaceae|Triticum|aestivum||species|L.|common wheat|2015-09-21T18:09:43-05:00
468920|183397|Plantae|Pinopsida|Pinales|Pinaceae|Tsuga|canadensis||species|(L.) Carrière|eastern hemlock|2015-09-21T18:09:43-05:00
468922|183400|Plantae|Pinopsida|Pinales|Pinaceae|Tsuga|heterophylla||species|(Raf.) Sarg.|western hemlock|2015-09-21T18:09:43-05:00
468923|183402|Plantae|Pinopsida|Pinales|Pinaceae|Tsuga|mertensiana||species|(Bong.) Carrière|mountain hemlock|2015-09-21T18:09:43-05:00
464027|38583|Plantae|Magnoliopsida|Asterales|Asteraceae|Tussilago|farfara||species|L.|coltsfoot|2015-09-21T18:09:43-05:00
466962|42326|Plantae|Liliopsida|Typhales|Typhaceae|Typha|latifolia||species|L.|broadleaf cattail|2015-09-21T18:09:43-05:00
448135|19051|Plantae|Magnoliopsida|Urticales|Ulmaceae|Ulmus|alata||species|Michx.|winged elm|2015-09-21T18:09:43-05:00
448133|19049|Plantae|Magnoliopsida|Urticales|Ulmaceae|Ulmus|americana||species|L.|American elm|2015-09-21T18:09:43-05:00
448140|19057|Plantae|Magnoliopsida|Urticales|Ulmaceae|Ulmus|pumila||species|L.|Siberian elm|2015-09-21T18:09:43-05:00
448134|19050|Plantae|Magnoliopsida|Urticales|Ulmaceae|Ulmus|rubra||species|Muhl.|slippery elm|2015-09-21T18:09:43-05:00
448141|19058|Plantae|Magnoliopsida|Urticales|Ulmaceae|Ulmus|serotina||species|Sarg.|September elm|2015-09-21T18:09:43-05:00
448225|19156|Plantae|Magnoliopsida|Urticales|Urticaceae|Urtica|chamaedryoides||species|Pursh|heartleaf nettle|2015-09-21T18:09:43-05:00
460886|34443|Plantae|Magnoliopsida|Scrophulariales|Lentibulariaceae|Utricularia|||genus||bladderwort|2015-09-21T18:09:43-05:00
467620|43109|Plantae|Liliopsida|Liliales|Liliaceae|Uvularia|grandiflora||species|Sm.|largeflower bellwort|2015-09-21T18:09:43-05:00
467621|43110|Plantae|Liliopsida|Liliales|Liliaceae|Uvularia|perfoliata||species|L.|perfoliate bellwort|2015-09-21T18:09:43-05:00
451992|23580|Plantae|Magnoliopsida|Ericales|Ericaceae|Vaccinium|arboreum||species|Marshall|farkleberry|2015-09-21T18:09:43-05:00
452014|23610|Plantae|Magnoliopsida|Ericales|Ericaceae|Vaccinium|pallidum||species|Aiton|Blue Ridge blueberry|2015-09-21T18:09:43-05:00
452016|23612|Plantae|Magnoliopsida|Ericales|Ericaceae|Vaccinium|parvifolium||species|Sm.|red huckleberry|2015-09-21T18:09:43-05:00
452019|23615|Plantae|Magnoliopsida|Ericales|Ericaceae|Vaccinium|stamineum||species|L.|deerberry|2015-09-21T18:09:43-05:00
461638|35364|Plantae|Magnoliopsida|Dipsacales|Valerianaceae|Valeriana|pauciflora||species|Michx.|largeflower valerian|2015-09-21T18:09:43-05:00
461669|35397|Plantae|Magnoliopsida|Dipsacales|Valerianaceae|Valerianella|radiata||species|(L.) Dufr.|beaked cornsalad|2015-09-21T18:09:43-05:00
476420|505639|Plantae|Magnoliopsida|Dipsacales|Valerianaceae|Valerianella|umbilicata||species|(Sull.) Alph. Wood|navel cornsalad|2015-09-21T18:09:43-05:00
467328|42764|Plantae|Liliopsida|Liliales|Liliaceae|Veratrum|viride||species|Aiton|green false hellebore|2015-09-21T18:09:43-05:00
460058|33389|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Verbascum|blattaria||species|L.|moth mullein|2015-09-21T18:09:43-05:00
460063|33394|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Verbascum|thapsus||species|L.|common mullein|2015-09-21T18:09:43-05:00
459039|32086|Plantae|Magnoliopsida|Lamiales|Verbenaceae|Verbena|brasiliensis||species|Vell.|Brazilian vervain|2015-09-21T18:09:43-05:00
459065|32123|Plantae|Magnoliopsida|Lamiales|Verbenaceae|Verbena|simplex||species|Lehm.|narrowleaf vervain|2015-09-21T18:09:43-05:00
459067|32127|Plantae|Magnoliopsida|Lamiales|Verbenaceae|Verbena|urticifolia||species|L.|white vervain|2015-09-21T18:09:43-05:00
464041|38597|Plantae|Magnoliopsida|Asterales|Asteraceae|Verbesina|alternifolia||species|(L.) Britton ex Kearney|wingstem|2015-09-21T18:09:43-05:00
464056|38613|Plantae|Magnoliopsida|Asterales|Asteraceae|Verbesina|virginica||species|L.|white crownbeard|2015-09-21T18:09:43-05:00
464063|38621|Plantae|Magnoliopsida|Asterales|Asteraceae|Vernonia|arkansana||species|DC.|Arkansas ironweed|2015-09-21T18:09:43-05:00
464064|38622|Plantae|Magnoliopsida|Asterales|Asteraceae|Vernonia|baldwinii||species|Torr.|Baldwin's ironweed|2015-09-21T18:09:43-05:00
464075|38634|Plantae|Magnoliopsida|Asterales|Asteraceae|Vernonia|gigantea||species|(Walter) Trel.|giant ironweed|2015-09-21T18:09:43-05:00
460077|33411|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Veronica|arvensis||species|L.|corn speedwell|2015-09-21T18:09:43-05:00
460083|33418|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Veronica|hederifolia||species|L.|ivyleaf speedwell|2015-09-21T18:09:43-05:00
460072|33405|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Veronica|persica||species|Poir.|birdeye speedwell|2015-09-21T18:09:43-05:00
476453|505674|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Veronica|polita||species|Fr.|gray field speedwell|2015-09-21T18:09:43-05:00
460086|33423|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Veronica|serpyllifolia||species|L.|thymeleaf speedwell|2015-09-21T18:09:43-05:00
460611|34073|Plantae|Magnoliopsida|Scrophulariales|Scrophulariaceae|Veronicastrum|virginicum||species|(L.) Farw.|Culver's root|2015-09-21T18:09:43-05:00
461550|35255|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Viburnum|acerifolium||species|L.|mapleleaf viburnum|2015-09-21T18:09:43-05:00
461557|35265|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Viburnum|lantanoides||species|Michx.|hobblebush|2015-09-21T18:09:43-05:00
484343|530811|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Viburnum|opulus|americanum|variety|L.|American cranberrybush|2015-09-21T18:09:43-05:00
461549|35253|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Viburnum|prunifolium||species|L.|blackhaw|2015-09-21T18:09:43-05:00
461564|35274|Plantae|Magnoliopsida|Dipsacales|Caprifoliaceae|Viburnum|rufidulum||species|Raf.|rusty blackhaw|2015-09-21T18:09:43-05:00
454323|26334|Plantae|Magnoliopsida|Fabales|Fabaceae|Vicia|caroliniana||species|Walter|Carolina vetch|2015-09-21T18:09:43-05:00
454338|26355|Plantae|Magnoliopsida|Fabales|Fabaceae|Vicia|sativa||species|L.|garden vetch|2015-09-21T18:09:43-05:00
454341|26360|Plantae|Magnoliopsida|Fabales|Fabaceae|Vicia|villosa||species|Roth|winter vetch|2015-09-21T18:09:43-05:00
457448|30238|Plantae|Magnoliopsida|Gentianales|Apocynaceae|Vinca|minor||species|L.|common periwinkle|2015-09-21T18:09:43-05:00
450692|22047|Plantae|Magnoliopsida|Violales|Violaceae|Viola|bicolor||species|Pursh|field pansy|2015-09-21T18:09:43-05:00
450697|22053|Plantae|Magnoliopsida|Violales|Violaceae|Viola|canadensis||species|L.|Canadian white violet|2015-09-21T18:09:43-05:00
450708|22072|Plantae|Magnoliopsida|Violales|Violaceae|Viola|egglestonii||species|Brainerd|glade violet|2015-09-21T18:09:43-05:00
450743|22130|Plantae|Magnoliopsida|Violales|Violaceae|Viola|pedata||species|L.|birdfoot violet|2015-09-21T18:09:43-05:00
450754|22144|Plantae|Magnoliopsida|Violales|Violaceae|Viola|pubescens||species|Aiton|downy yellow violet|2015-09-21T18:09:43-05:00
450774|22169|Plantae|Magnoliopsida|Violales|Violaceae|Viola|sororia||species|Willd.|common blue violet|2015-09-21T18:09:43-05:00
450775|22171|Plantae|Magnoliopsida|Violales|Violaceae|Viola|striata||species|Aiton|striped cream violet|2015-09-21T18:09:43-05:00
456114|28610|Plantae|Magnoliopsida|Rhamnales|Vitaceae|Vitis|vulpina||species|L.|frost grape|2015-09-21T18:09:43-05:00
454806|27021|Plantae|Magnoliopsida|Fabales|Fabaceae|Wisteria|frutescens||species|(L.) Poir.|American wisteria|2015-09-21T18:09:43-05:00
454807|27023|Plantae|Magnoliopsida|Fabales|Fabaceae|Wisteria|sinensis||species|(Sims) DC.|Chinese wisteria|2015-09-21T18:09:43-05:00
447032|17744|Plantae|Filicopsida|Polypodiales|Dryopteridaceae|Woodsia|obtusa||species|(Spreng.) Torr.|bluntlobe cliff fern|2015-09-21T18:09:43-05:00
464123|38692|Plantae|Magnoliopsida|Asterales|Asteraceae|Xanthium|strumarium||species|L.|rough cocklebur|2015-09-21T18:09:43-05:00
464457|39101|Plantae|Liliopsida|Commelinales|Xyridaceae|Xyris|caroliniana||species|Walter|Carolina yelloweyed grass|2015-09-21T18:09:43-05:00
471013|196355|Plantae|Liliopsida|Commelinales|Xyridaceae|Xyris|tennesseensis||species|Kral|Tennessee yelloweyed grass|2015-09-21T18:09:43-05:00
485989|565605|Plantae|Liliopsida|Liliales|Agavaceae|Yucca|brevifolia||species|Engelm.|Joshua tree|2015-09-21T18:09:43-05:00
467641|43139|Plantae|Liliopsida|Liliales|Agavaceae|Yucca|elata||species|(Engelm.) Engelm.|soaptree yucca|2015-09-21T18:09:43-05:00
467642|43140|Plantae|Liliopsida|Liliales|Agavaceae|Yucca|filamentosa||species|L.|Adam's needle|2015-09-21T18:09:43-05:00
476564|505788|Plantae|Magnoliopsida|Sapindales|Rutaceae|Zanthoxylum|americanum||species|Mill.|common pricklyash|2015-09-21T18:09:43-05:00
476566|505790|Plantae|Magnoliopsida|Urticales|Ulmaceae|Zelkova|serrata||species|(Thunb.) Makino|Japanese zelkova|2015-09-21T18:09:43-05:00
457196|29905|Plantae|Magnoliopsida|Apiales|Apiaceae|Zizia|aptera||species|(A. Gray) Fernald|meadow zizia|2015-09-21T18:09:43-05:00
457198|29906|Plantae|Magnoliopsida|Apiales|Apiaceae|Zizia|aurea||species|(L.) W.D.J. Koch|golden zizia|2015-09-21T18:09:43-05:00
|836161|Plantae|Magnoliopsida|Primulales|Primulaceae|Primula|meadia||species|(L.) A.R. Mast & Reveal|shooting star|2015-02-28T07:30:10-06:00
|894243|Plantae|Magnoliopsida|Gentianales|Asclepiadaceae|Gonolobus|suberosus|suberosus|variety|(L.) Br.|anglepod|2015-02-28T07:30:10-06:00
105409|180544|Animalia|Mammalia|Carnivora|Ursidae|Ursus|americanus||species|Pallas, 1780|American black bear|2015-02-28T07:30:10-06:00
105410|180543|Animalia|Mammalia|Carnivora|Ursidae|Ursus|arctos||species|Linnaeus, 1758|grizzly bear|2015-02-28T07:30:10-06:00
105415|180602|Animalia|Mammalia|Carnivora|Canidae|Alopex|lagopus||species|(Linnaeus, 1758)|Arctic fox|2015-02-28T07:30:10-06:00
105460|180604|Animalia|Mammalia|Carnivora|Canidae|Vulpes|vulpes||species|(Linnaeus, 1758)|red fox|2015-02-28T07:30:10-06:00
105671|180553|Animalia|Mammalia|Carnivora|Mustelidae|Mustela|vison||species|Schreber, 1777|mink|2015-02-28T07:30:10-06:00
106040|180695|Animalia|Mammalia|Artiodactyla|Cervidae|Cervus|elaphus||species|Linnaeus, 1758|elk|2015-02-28T07:30:10-06:00
106069|180703|Animalia|Mammalia|Artiodactyla|Cervidae|Alces|alces||species|(Linnaeus, 1758)|moose|2015-02-28T07:30:10-06:00
106084|180699|Animalia|Mammalia|Artiodactyla|Cervidae|Odocoileus|virginianus||species|(Zimmermann, 1780)|white-tailed deer|2015-02-28T07:30:10-06:00
106091|180701|Animalia|Mammalia|Artiodactyla|Cervidae|Rangifer|tarandus||species|(Linnaeus, 1758)|caribou|2015-02-28T07:30:10-06:00
106114|180717|Animalia|Mammalia|Artiodactyla|Antilocapridae|Antilocapra|americana||species|(Ord, 1815)|pronghorn|2015-02-28T07:30:10-06:00
106166|180706|Animalia|Mammalia|Artiodactyla|Bovidae|Bison|bison||species|(Linnaeus, 1758)|American bison|2015-02-28T07:30:10-06:00
106215|180713|Animalia|Mammalia|Artiodactyla|Bovidae|Oreamnos|americanus||species|(de Blainville, 1816)|mountain goat|2015-02-28T07:30:10-06:00
106221|180711|Animalia|Mammalia|Artiodactyla|Bovidae|Ovis|canadensis||species|Shaw, 1804|bighorn sheep|2015-02-28T07:30:10-06:00
106222|180710|Animalia|Mammalia|Artiodactyla|Bovidae|Ovis|dalli||species|Nelson, 1884|Dall's sheep|2015-02-28T07:30:10-06:00
106379|584677|Animalia|Mammalia|Rodentia|Bathyergidae|Heterocephalus|glaber||species|Ruppell, 1842|naked mole-rat|2015-02-28T07:30:10-06:00
109294|180139|Animalia|Mammalia|Rodentia|Sciuridae|Marmota|caligata||species|(Eschscholtz, 1829)|hoary marmot|2015-02-28T07:30:10-06:00
109369|180172|Animalia|Mammalia|Rodentia|Sciuridae|Sciurus|niger||species|Linnaeus, 1758|eastern fox squirrel|2015-02-28T07:30:10-06:00
11269110|179554|Animalia|Aves|Passeriformes|Emberizidae|Paroaria|coronata||species|(J. F. Miller, 1776)|Red-crested Cardinal|2015-02-28T07:30:10-06:00
11517|178154|Animalia|Aves|Piciformes|Picidae|Colaptes|auratus||species|(Linnaeus) 1758|Northern Flicker|2015-02-28T07:30:10-06:00
11644|174999|Animalia|Aves|Anseriformes|Anatidae|Branta|canadensis||species|(Linnaeus, 1758)|Canada Goose|2015-02-28T07:30:10-06:00
11934|175790|Animalia|Aves|Galliformes|Phasianidae|Bonasa|umbellus||species|(Linnaeus) 1766|Ruffed Grouse|2015-02-28T07:30:10-06:00
11946|176136|Animalia|Aves|Galliformes|Phasianidae|Meleagris|gallopavo||species|Linnaeus 1758|Wild Turkey|2015-02-28T07:30:10-06:00
12116|178699|Animalia|Aves|Passeriformes|Paridae|Parus|atricapillus||species|Linnaeus, 1766|Black-capped Chickadee|2015-02-28T07:30:10-06:00
125645|163699|Animalia|Actinopterygii|Cypriniformes|Cyprinidae|Danio|rerio||species|(Hamilton, 1822)|zebrafish|2015-02-28T07:30:10-06:00
1729595|27801|Plantae|Magnoliopsida|Cornales|Cornaceae|Cornus|amomum|obliqua|subspecies|(Raf.) J. S. Wilson|silky dogwood|2015-02-28T07:30:10-06:00
1734603|524146|Plantae|Magnoliopsida|Malvales|Malvaceae|Hibiscus|moscheutos|lasiocarpos|subspecies|(Cav.) O.J. Blanch.|crimsoneyed rosemallow|2015-02-28T07:30:10-06:00
1735379|524924|Plantae|Magnoliopsida|Dipsacales|Dipsacaceae|Dipsacus|fullonum|sylvestris|subspecies|(Huds.) Clapham|Fuller's teasel|2015-02-28T07:30:10-06:00
1738111|527661|Plantae|Magnoliopsida|Solanales|Solanaceae|Datura|stramonium|stramonium|variety|L.|jimsonweed|2015-02-28T07:30:10-06:00
1742885|532448|Plantae|Filicopsida|Polypodiales|Dryopteridaceae|Athyrium|filix-femina|asplenioides|variety|(Michx.) Farw.|asplenium ladyfern|2015-02-28T07:30:10-06:00
1744308|533873|Plantae|Magnoliopsida|Rosales|Rosaceae|Cowania|mexicana|stansburiana|variety|(Torr.) Jepson|Stansbury cliffrose|2015-02-28T07:30:10-06:00
1749266|538837|Plantae|Pinopsida|Pinales|Pinaceae|Pinus|ponderosa|arizonica|variety|(Engelm.) Shaw|Arizona pine|2015-02-28T07:30:10-06:00
1751091|540665|Plantae|Magnoliopsida|Asterales|Asteraceae|Silphium|terebinthinaceum|pinnatifidum|variety|(Ell.) Gray|tansy rosinweed|2015-02-28T07:30:10-06:00
183427|174296|Animalia|Reptilia|Squamata|Viperidae|Agkistrodon|contortrix||species|(Linnaeus, 1766)|Copperhead|2015-02-28T07:30:10-06:00
183455|174299|Animalia|Reptilia|Squamata|Viperidae|Agkistrodon|piscivorus||species|(Lacepede, 1789)|Cottonmouth|2015-02-28T07:30:10-06:00
1846473|821148|Plantae|Magnoliopsida|Ranunculales|Ranunculaceae|Actaea|racemosa||species|L.|black baneberry|2015-02-28T07:30:10-06:00
189126|74306|Animalia|Reptilia|Squamata|Viperidae|Crotalus|horridus||species|Linnaeus, 1758|Timber Rattlesnake|2015-02-28T07:30:10-06:00
189203|174319|Animalia|Reptilia|Squamata|Viperidae|Crotalus|viridis||species|(Rafinesque, 1818)|Western Rattlesnake|2015-02-28T07:30:10-06:00
191491|174177|Animalia|Reptilia|Squamata|Colubridae|Elaphe|obsoleta||species|(Say in James, 1823)|Rat Snake|2015-02-28T07:30:10-06:00
193851|173858|Animalia|Reptilia|Testudines|Testudinidae|Gopherus|polyphemus||species|(Daudin, 1802)|Gopher Tortoise|2015-02-28T07:30:10-06:00
196021|174185|Animalia|Reptilia|Squamata|Colubridae|Lampropeltis|calligaster||species|(Harlan, 1827)|Prairie Kingsnake|2015-02-28T07:30:10-06:00
209688|173776|Animalia|Reptilia|Testudines|Emydidae|Terrapene|carolina||species|(Linnaeus, 1758)|Eastern Box Turtle|2015-02-28T07:30:10-06:00
214987|209397|Animalia|Reptilia|Squamata|Colubridae|Pituophis|melanoleucus|melanoleucus|subspecies|(Daudin, 1803)|Northern Pine Snake|2015-02-28T07:30:10-06:00
