ubioID,tsnID,class,order,family,primula,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,vernacularName,changed
449332,20494,Magnoliopsida,Caryophyllales,Portulacaceae,Lewisia,stebbinsii,,species,Gankin & Hildreth,Stebbins' lewisia,0
449333,20495,Magnoliopsida,Caryophyllales,Portulacaceae,Lewisia,triphylla,,species,(S. Watson) B.L. Rob.,threeleaf lewisia,0
449336,20500,Magnoliopsida,Caryophyllales,Basellaceae,Anredera,,,genus,,madieravine,0
449339,20505,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,,,genus,,saltbush,0
449340,20506,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,alaskensis,,species,S. Watson,Alaska orache,0
449341,20507,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,drymarioides,,species,Standl.,seashore saltbush,0
449342,20508,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,gmelinii,,species,C.A. Mey.,Gmelin's saltbush,0
449343,20509,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,patula,,species,L.,spear saltbush,0
449344,20510,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,acanthocarpa,,species,(Torr.) S. Watson,tubercled saltbush,0
449345,20512,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,argentea,,species,Nutt.,silverscale saltbush,0
656449,20513,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,argentea,argentea,subspecies,Nutt.,silverscale saltbush,0
449347,20514,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,argentea,expansa,subspecies,Nutt.,silverscale saltbush,0
449349,20516,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,bonnevillensis,,species,C.A. Hanson,Bonneville saltbush,0
449350,20517,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,californica,,species,Moq.,California saltbush,0
449351,20518,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,canescens,,species,(Pursh) Nutt.,fourwing saltbush,0
449352,20519,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,confertifolia,,species,(Torr. & Frem.) S. Watson,shadscale saltbush,0
449353,20520,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,cordulata,,species,Jeps.,heartscale,0
449354,20521,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,coronata,,species,S. Watson,crownscale,0
449355,20522,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,corrugata,,species,S. Watson,mat saltbush,0
449356,20523,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,coulteri,,species,(Moq.) D. Dietr.,Coulter's saltbush,0
449357,20524,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,cuneata,,species,A. Nelson,valley saltbush,0
449358,20526,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,elegans,,species,(Moq.) D. Dietr.,wheelscale saltbush,0
449359,20527,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,elegans,elegans,variety,(Moq.) D. Dietr.,wheelscale saltbush,0
449360,20529,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,falcata,,species,(M.E. Jones) Standl.,sickle saltbush,0
449361,20530,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,fruticulosa,,species,Jeps.,ball saltbush,0
449362,20531,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,gardneri,,species,(Moq.) D. Dietr.,Gardner's saltbush,0
449363,20532,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,garrettii,,species,Rydb.,Garrett's saltbush,0
449364,20533,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,glabriuscula,,species,Edmondston,Scotland orache,0
449365,20534,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,graciliflora,,species,M.E. Jones,slenderflower saltbush,0
449366,20535,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,griffithsii,,species,Standl.,Griffiths' saltbush,0
449367,20537,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,holocarpa,,species,F. Muell.,pop saltbush,0
449368,20538,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,hortensis,,species,L.,garden orache,0
449369,20539,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,hymenelytra,,species,(Torr.) S. Watson,desertholly,0
449370,20540,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,klebergorum,,species,M.C. Johnst.,Kleberg's saltbush,0
449371,20541,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,laciniata,,species,L.,frosted orache,0
449372,20542,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,lampa,,species,Gillies ex Moq.,South American saltbush,0
449373,20543,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,lentiformis,,species,(Torr.) S. Watson,big saltbush,0
449374,20544,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,leucophylla,,species,(Moq.) D. Dietr.,beach saltbush,0
449375,20545,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,lindleyi,,species,Moq.,Lindley's saltbush,0
449376,20547,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,matamorensis,,species,A. Nelson,Matamoros saltbush,0
449377,20548,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,navajoensis,,species,C.A. Hanson,Navajo saltbush,0
,20549,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,x neomexicana,,species,Standl. (pro sp.),,0
449379,20550,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,nummularia,,species,Lindl.,bluegreen saltbush,0
449380,20551,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,oblongifolia,,species,Waldst. & Kit.,oblongleaf orache,0
449381,20552,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,obovata,,species,Moq.,mound saltbush,0
449382,20553,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,pacifica,,species,A. Nelson,Davidson's saltbush,0
449383,20554,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,parishii,,species,S. Watson,Parish's saltbush,0
449384,20555,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,parryi,,species,S. Watson,Parry's saltbush,0
449385,20557,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,phyllostegia,,species,(Torr. ex S. Watson) S. Watson,leafcover saltweed,0
449386,20559,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,polycarpa,,species,(Torr.) S. Watson,cattle saltbush,0
449388,20561,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,powellii,,species,S. Watson,Powell's saltweed,0
449389,20562,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,pusilla,,species,(Torr. ex S. Watson) S. Watson,smooth saltbush,0
449390,20563,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,rosea,,species,L.,tumbling saltweed,0
449391,20564,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,saccaria,,species,S. Watson,sack saltbush,0
449392,20565,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,semibaccata,,species,R. Br.,Australian saltbush,0
449393,20566,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,serenana,,species,A. Nelson,bractscale,0
449394,20567,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,spinifera,,species,J.F. Macbr.,spinescale saltbush,0
449395,20569,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,tatarica,,species,L.,Tatarian orache,0
449396,20570,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,tenuissima,,species,A. Nelson,slender saltbush,0
449397,20571,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,texana,,species,S. Watson,Texas saltbush,0
449398,20572,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,torreyi,,species,(S. Watson) S. Watson,Torrey's saltbush,0
449399,20574,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,tridentata,,species,Kuntze,basin saltbush,0
449400,20575,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,truncata,,species,(Torr. ex S. Watson) A. Gray,wedgescale saltbush,0
449401,20576,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,tularensis,,species,Coville,Tulare saltbush,0
449402,20577,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,vallicola,,species,Hoover,Lost Hills saltbush,0
449403,20578,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,vesicaria,,species,Heward ex Benth.,aboriginal saltbush,0
449404,20579,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,wardii,,species,Standl.,Ward's saltbush,0
449405,20580,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,watsonii,,species,A. Nelson,Watson's saltbush,0
449406,20581,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,welshii,,species,C.A. Hanson,Welsh's saltbush,0
449407,20582,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,wolfii,,species,S. Watson,Wolf's saltweed,0
449408,20583,Magnoliopsida,Caryophyllales,Chenopodiaceae,Atriplex,wrightii,,species,S. Watson,Wright's saltbush,0
255300,20586,Magnoliopsida,Caryophyllales,Chenopodiaceae,Bassia,,,genus,,smotherweed,0
449411,20587,Magnoliopsida,Caryophyllales,Chenopodiaceae,Bassia,hirsuta,,species,(L.) Asch.,hairy smotherweed,0
449412,20588,Magnoliopsida,Caryophyllales,Chenopodiaceae,Bassia,hyssopifolia,,species,(Pall.) Kuntz,fivehorn smotherweed,0
449413,20589,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,,,genus,,goosefoot,0
449414,20590,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,ambrosioides,,species,L.,Mexican tea,0
449415,20592,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,album,,species,L.,lambsquarters,0
449416,20593,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,atrovirens,,species,Rydb.,pinyon goosefoot,0
449417,20594,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,berlandieri,,species,Moq.,pitseed goosefoot,0
449418,20595,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,bonus-henricus,,species,L.,good King Henry,0
449419,20596,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,botrys,,species,L.,Jerusalem oak goosefoot,0
449420,20598,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,californicum,,species,(S. Watson) S. Watson,California goosefoot,0
449421,20599,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,capitatum,,species,(L.) Asch.,blite goosefoot,0
449422,20601,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,carnosulum,,species,Moq.,ridged goosefoot,0
449423,20602,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,chenopodioides,,species,(L.) Aellen,low goosefoot,0
449424,20603,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,cycloides,,species,A. Nelson,sandhill goosefoot,0
449425,20604,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,desiccatum,,species,A. Nelson,aridland goosefoot,0
449426,20605,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,foggii,,species,Wahl,Fogg's goosefoot,0
449427,20606,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,foliosum,,species,(Moench) Asch.,leafy goosefoot,0
449428,20607,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,fremontii,,species,S. Watson,Fremont's goosefoot,0
449429,20610,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,glaucum,,species,L.,oakleaf goosefoot,0
449430,20611,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,graveolens,,species,Willd.,fetid goosefoot,0
449431,20612,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,hians,,species,Standl.,hians goosefoot,0
449432,20614,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,incanum,,species,(S. Watson) A. Heller,mealy goosefoot,0
449433,20616,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,leptophyllum,,species,(Moq.) Nutt. ex S. Watson,narrowleaf goosefoot,0
657352,20618,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,macrospermum,,species,Hook. f.,largeseed goosefoot,0
449436,20619,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,macrospermum,halophilum,variety,Hook. f.,saltloving goosefoot,0
449437,20621,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,multifidum,,species,L.,cutleaf goosefoot,0
449438,20622,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,murale,,species,L.,nettleleaf goosefoot,0
449439,20623,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,neomexicanum,,species,Standl.,New Mexico goosefoot,0
449440,20624,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,nevadense,,species,Standl.,Nevada goosefoot,0
449441,20625,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,opulifolium,,species,Schrad. ex W.D.J. Koch & Ziz,seaport goosefoot,0
449442,20626,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,overi,,species,Aellen,Over's goosefoot,0
449443,20627,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,pallescens,,species,Standl.,slimleaf goosefoot,0
449444,20628,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,polyspermum,,species,L.,manyseed goosefoot,0
449445,20629,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,pumilio,,species,R. Br.,clammy goosefoot,0
449446,20630,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,rubrum,,species,L.,red goosefoot,0
449447,20631,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,salinum,,species,Standl.,Rocky Mountain goosefoot,0
449448,20633,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,standleyanum,,species,Aellen,Standley's goosefoot,0
449449,20635,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,subglabrum,,species,(S. Watson) A. Nelson,smooth goosefoot,0
449450,20636,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,urbicum,,species,L.,city goosefoot,0
449451,20637,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,vulvaria,,species,L.,stinking goosefoot,0
449452,20638,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,watsonii,,species,A. Nelson,Watson's goosefoot,0
449453,20640,Magnoliopsida,Caryophyllales,Chenopodiaceae,Chenopodium,oahuense,,species,(Meyen) Aellen,alaweo,0
267581,20646,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salicornia,,,genus,,pickleweed,0
449461,20649,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salicornia,bigelovii,,species,Torr.,dwarf saltwort,0
449462,20651,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salicornia,rubra,,species,A. Nelson,red swampfire,0
449463,20654,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola,,,genus,,Russian thistle,0
449464,20655,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola,kali,,species,L.,Russian thistle,0
449465,20656,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola,collina,,species,Pall.,slender Russian thistle,0
449466,20657,Magnoliopsida,Caryophyllales,Chenopodiaceae,Salsola,paulsenii,,species,Litv.,barbwire Russian thistle,0
449467,20659,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,,,genus,,seepweed,0
449468,20661,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,linearis,,species,(Elliot) Moq.,annual seepweed,0
449469,20662,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,maritima,,species,(L.) Dumort.,herbaceous seepweed,0
449470,20664,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,californica,,species,S. Watson,California seablite,0
449471,20665,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,conferta,,species,(Small) I.M. Johnst.,beach seepweed,0
449472,20668,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,mexicana,,species,(Standl.) Standl.,Mexican seepweed,0
449473,20673,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,suffrutescens,,species,S. Watson,desert seepweed,0
449474,20674,Magnoliopsida,Caryophyllales,Chenopodiaceae,Suaeda,tampicensis,,species,(Standl.) Standl.,coastal seepweed,0
449475,20676,Magnoliopsida,Caryophyllales,Chenopodiaceae,Allenrolfea,,,genus,,allenrolfea,0
449476,20677,Magnoliopsida,Caryophyllales,Chenopodiaceae,Allenrolfea,occidentalis,,species,(S. Watson) Kuntze,iodinebush,0
449477,20678,Magnoliopsida,Caryophyllales,Chenopodiaceae,Aphanisma,,,genus,,coastalcreeper,0
449478,20679,Magnoliopsida,Caryophyllales,Chenopodiaceae,Aphanisma,blitoides,,species,Nutt. ex Moq.,San Diego coastalcreeper,0
,20680,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta,,,genus,,beet,0
449480,20681,Magnoliopsida,Caryophyllales,Chenopodiaceae,Beta,vulgaris,,species,L.,common beet,0
449481,20682,Magnoliopsida,Caryophyllales,Chenopodiaceae,Axyris,,,genus,,Russian pigweed,0
449482,20683,Magnoliopsida,Caryophyllales,Chenopodiaceae,Axyris,amaranthoides,,species,L.,Russian pigweed,0
449483,20684,Magnoliopsida,Caryophyllales,Chenopodiaceae,Cycloloma,,,genus,,cycloloma,0
449484,20685,Magnoliopsida,Caryophyllales,Chenopodiaceae,Cycloloma,atriplicifolium,,species,(Spreng.) J.M. Coult.,winged pigweed,0
211191,20688,Magnoliopsida,Caryophyllales,Chenopodiaceae,Grayia,,,genus,,hopsage,0
449487,20690,Magnoliopsida,Caryophyllales,Chenopodiaceae,Grayia,spinosa,,species,(Hook.) Moq.,spiny hopsage,0
449488,20691,Magnoliopsida,Caryophyllales,Chenopodiaceae,Halogeton,,,genus,,saltlover,0
449488,20692,Magnoliopsida,Caryophyllales,Chenopodiaceae,Halogeton,glomeratus,,species,(M. Bieb.) C.A. Mey.,saltlover,0
449494,20699,Magnoliopsida,Caryophyllales,Chenopodiaceae,Monolepis,,,genus,,povertyweed,0
449494,20700,Magnoliopsida,Caryophyllales,Chenopodiaceae,Monolepis,nuttalliana,,species,(Schult.) Greene,Nuttall's povertyweed,0
449496,20701,Magnoliopsida,Caryophyllales,Chenopodiaceae,Monolepis,pusilla,,species,Torr. ex S. Watson,small povertyweed,0
449497,20702,Magnoliopsida,Caryophyllales,Chenopodiaceae,Monolepis,spathulata,,species,A. Gray,beaver povertyweed,0
449498,20703,Magnoliopsida,Caryophyllales,Chenopodiaceae,Nitrophila,,,genus,,niterwort,0
449499,20704,Magnoliopsida,Caryophyllales,Chenopodiaceae,Nitrophila,mohavensis,,species,Munz & Roos,Amargosa niterwort,0
449500,20705,Magnoliopsida,Caryophyllales,Chenopodiaceae,Nitrophila,occidentalis,,species,(Moq.) S. Watson,boraxweed,0
449501,20706,Magnoliopsida,Caryophyllales,Chenopodiaceae,Sarcobatus,,,genus,,greasewood,0
449502,20707,Magnoliopsida,Caryophyllales,Chenopodiaceae,Sarcobatus,vermiculatus,,species,(Hook.) Torr.,greasewood,0
449503,20708,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,,,genus,,spinach,0
449504,20709,Magnoliopsida,Caryophyllales,Chenopodiaceae,Spinacia,oleracea,,species,L.,spinach,0
449507,20712,Magnoliopsida,Caryophyllales,Chenopodiaceae,Zuckia,,,genus,,zuckia,0
449509,20715,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,,,genus,,pigweed,0
449510,20716,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,cannabinus,,species,(L.) Sauer,tidalmarsh amaranth,0
449511,20718,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,acanthochiton,,species,Sauer,greenstripe,0
449512,20719,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,albus,,species,L.,prostrate pigweed,0
449513,20720,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,arenicola,,species,I.M. Johnst.,sandhill amaranth,0
449514,20721,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,australis,,species,(A. Gray) Sauer,southern amaranth,0
449515,20723,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,blitoides,,species,S. Watson,mat amaranth,0
449516,20725,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,californicus,,species,(Moq.) S. Watson,California amaranth,0
449517,20726,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,caudatus,,species,L.,love-lies-bleeding,0
449519,20728,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,crassipes,,species,Schltdl.,spreading amaranth,0
449520,20729,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,crispus,,species,(Lesp. & Thev.) N. Terracc.,crispleaf amaranth,0
449521,20730,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,cruentus,,species,L.,red amaranth,0
449522,20731,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,deflexus,,species,L.,largefruit amaranth,0
449523,20732,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,fimbriatus,,species,(Torr.) Benth. ex S. Watson,fringed amaranth,0
449524,20733,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,floridanus,,species,(S. Watson) Sauer,Florida amaranth,0
449525,20734,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,greggii,,species,S. Watson,Gregg's amaranth,0
449526,20735,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,hybridus,,species,L.,slim amaranth,0
449527,20736,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,hypochondriacus,,species,L.,Prince-of-Wales feather,0
449528,20738,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,muricatus,,species,(Gillies ex Moq.) Gillies ex Hieron.,African amaranth,0
449529,20739,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,obcordatus,,species,(A. Gray) Standl.,Trans-Pecos amaranth,0
449530,20740,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,palmeri,,species,S. Watson,carelessweed,0
449531,20741,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,polygonoides,,species,L.,tropical amaranth,0
449532,20742,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,powellii,,species,S. Watson,Powell's amaranth,0
449533,20744,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,pumilus,,species,Raf.,seaside amaranth,0
449534,20745,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthus,retroflexus,,species,L.,redroot amaranth,0
